"Time"	gadX	torR	hdeA	hdeB	yhiD
300	0.0708591	0.6546156	0.4356262	0.6470170	0.3806194
350	0.0777849	0.5192999	0.6035717	0.6444361	0.3445922
400	0.0760668	0.6390732	0.5938406	0.6423343	0.4310130
450	0.1459798	0.7669585	0.6753515	0.6575983	0.3958851
500	0.0968182	0.6508106	0.5480360	0.7090065	0.4655835
550	0.1614727	0.7509281	0.6780097	0.5164048	0.4602895
600	0.1633475	0.6949817	0.5309556	0.6376941	0.3925599
650	0.1623446	0.7033994	0.5945805	0.6469828	0.4586181
700	0.1272766	0.7162916	0.4510747	0.6907724	0.3871972
750	0.1380691	0.6780072	0.3786965	0.6344374	0.3954516
800	0.1514361	0.6809240	0.4616202	0.5708658	0.4491898
850	0.1410110	0.6905645	0.4327547	0.6198070	0.3381374
900	0.1590168	0.6763831	0.4966569	0.5682975	0.3478579
950	0.1799456	0.7019203	0.5576555	0.6377889	0.3420942
1000	0.1562179	0.7284754	0.4655771	0.6200204	0.4006718

0	0.1794463	0.6307813	0.6382288	0.7218746	0.3138852
50	0.1210557	0.6297110	0.6311485	0.6541434	0.3490905
100	0.1430992	0.5524560	0.6193975	0.5290341	0.3620444
150	0.1714912	0.6214865	0.5858180	0.6087396	0.3444163
200	0.1817520	0.6151599	0.7003219	0.6094966	0.2624453
250	0.2126012	0.6598948	0.6840563	0.5965007	0.3321272
300	0.1671858	0.7090456	0.6125799	0.5918252	0.3555884
350	0.1237120	0.7977429	0.6276046	0.6386960	0.3500690
400	0.1094656	0.7425534	0.6318972	0.6360127	0.3555131
450	0.1548863	0.6182609	0.5113051	0.6390594	0.3641039
500	0.1949926	0.6488141	0.7171870	0.5690982	0.4083726
550	0.2288102	0.7013355	0.5814145	0.6941427	0.3636602
600	0.1780940	0.5982604	0.4885239	0.5408290	0.3546279
650	0.1503236	0.5752754	0.4645063	0.4932683	0.3947162
700	0.1891157	0.7049226	0.5582530	0.5521425	0.4280122
750	0.2160925	0.7691664	0.5279985	0.6166881	0.3813919
800	0.1974646	0.7333491	0.4981350	0.6148914	0.2813522
850	0.1842465	0.6003945	0.5356176	0.5058013	0.3366182
900	0.1629962	0.6094081	0.5069659	0.6232795	0.3200086
950	0.1621968	0.7037162	0.4534160	0.7121847	0.3895886
1000	0.1687345	0.7128137	0.6562490	0.5546386	0.3434438

0	0.1693222	0.5966312	0.5562193	0.5922850	0.3205869
50	0.1521539	0.5611817	0.7344325	0.6250828	0.2715565
100	0.1185730	0.6569537	0.5988599	0.5383998	0.3671997
150	0.1448024	0.6765661	0.5041539	0.6381383	0.2898285
200	0.1311696	0.7260071	0.5408380	0.6584837	0.3247755
250	0.1571644	0.6602759	0.6256017	0.6313760	0.4826982
300	0.1392365	0.7310782	0.6361893	0.5850998	0.3066927
350	0.1102424	0.6171854	0.7253728	0.6855977	0.3335640
400	0.1163421	0.7872609	0.7438241	0.6722500	0.3411390
450	0.0974912	0.6779607	0.6783739	0.6448173	0.3567782
500	0.1194009	0.6569697	0.5878102	0.6230087	0.4361838
550	0.1824911	0.6012430	0.6879966	0.5380612	0.3938297
600	0.1640516	0.5547302	0.5713533	0.5380567	0.2885393
650	0.1599498	0.6862406	0.4306229	0.6492362	0.3955083
700	0.1886465	0.6005088	0.5745288	0.5373600	0.4043479
750	0.1644348	0.5714625	0.5109646	0.6249522	0.3467311
800	0.1542840	0.6171405	0.4106848	0.6462995	0.3607492
850	0.1304806	0.5923508	0.4530859	0.5039366	0.3286814
900	0.1995504	0.6384250	0.5344925	0.5301146	0.4264246
950	0.2280789	0.6256675	0.4748930	0.5801669	0.2926316
1000	0.1626519	0.5922776	0.4324248	0.5781751	0.3712347

0	0.1740839	0.6911107	0.4764288	0.5785426	0.3758500
50	0.1127699	0.4650852	0.3839709	0.5642736	0.4379254
100	0.2100775	0.6084820	0.4454175	0.6453042	0.4195459
150	0.1523866	0.4694224	0.3787026	0.6957547	0.3643634
200	0.1884935	0.5102905	0.4227575	0.6800975	0.3421516
250	0.2686842	0.4302544	0.5048686	0.6017656	0.3803493
300	0.1891066	0.4721817	0.4341948	0.7848807	0.2976259
350	0.1854110	0.5522468	0.4099450	0.7682934	0.3467456
400	0.1764607	0.5747138	0.4259132	0.6661850	0.3897339
450	0.2022443	0.4376028	0.3648049	0.6971648	0.3468887
500	0.1997794	0.4466001	0.4442638	0.6972496	0.2629330
550	0.2523837	0.4804057	0.4235807	0.5314986	0.2748614
600	0.1861184	0.6014736	0.3902029	0.6140663	0.3889307
650	0.1388401	0.4889840	0.4549226	0.5637332	0.3897453
700	0.1719757	0.6195917	0.5259095	0.4397197	0.3101019
750	0.1837858	0.5232997	0.5069474	0.6636379	0.4067173
800	0.1399583	0.6225741	0.5187909	0.6445320	0.3649889
850	0.1580460	0.6616885	0.4171765	0.6481635	0.3471980
900	0.2036755	0.6435613	0.4688049	0.5720785	0.4885015
950	0.1561222	0.7972232	0.5486800	0.5128976	0.3686469
1000	0.1319593	0.6879863	0.5931993	0.6448159	0.4117445

0	0.2835093	0.7222849	0.4793424	0.6296653	0.3539732
50	0.2485355	0.4990950	0.4502947	0.5653070	0.3722636
100	0.2323620	0.3600378	0.4015091	0.6110871	0.2739081
150	0.3043406	0.2866611	0.5214773	0.5616796	0.3089046
200	0.3009279	0.2620439	0.3096363	0.6138922	0.2650745
250	0.2935138	0.3786282	0.3264677	0.5604883	0.3139573
300	0.3511581	0.3328428	0.3862754	0.5483204	0.2582539
350	0.2788443	0.2246321	0.3487888	0.4756781	0.2535281
400	0.2464632	0.2586196	0.2764137	0.6294592	0.3385344
450	0.2694887	0.2334580	0.3005085	0.5997630	0.3206746
500	0.3006841	0.2023680	0.2538837	0.6111178	0.2738883
550	0.2337439	0.4621714	0.3338376	0.6679191	0.2505518
600	0.2326471	0.4870489	0.4603748	0.5466506	0.3659075
650	0.1741035	0.5474436	0.3313516	0.5783552	0.4499661
700	0.1281370	0.5520357	0.4428188	0.6234097	0.3245149
750	0.1543955	0.6336639	0.3946000	0.6308078	0.2660562
800	0.1345247	0.6810605	0.4913225	0.5855737	0.3316305
850	0.1288803	0.5889172	0.5080618	0.7044767	0.3709238
900	0.1132264	0.6028828	0.5003770	0.5615993	0.3553989
950	0.2278173	0.6421771	0.5089371	0.6206064	0.3506563
1000	0.2218136	0.7478409	0.5569454	0.6590731	0.3217314
