"Time"	relE	relB	hokD	alaS	ilvN
250	0.0765313	0.4231711	0.1830003	0.8926428	0.7243835
300	0.0522090	0.4863627	0.1868559	0.6325267	0.7506222
350	0.0793354	0.5359307	0.1545887	0.6836406	0.7130792
400	0.0615401	0.5026475	0.1609229	0.7418932	0.8572809
450	0.0744301	0.5611966	0.1554388	0.8223260	0.9264690
500	0.1123921	0.5527581	0.1406880	0.8697417	0.6403596
550	0.0763492	0.7567398	0.1016610	0.8520442	0.7331687
600	0.0700296	0.7232905	0.1026442	0.7370223	0.6782534
650	0.0609096	0.7084576	0.0952736	0.7642448	0.7426257
700	0.0827174	0.6564912	0.0928798	0.6514164	0.6436697
750	0.0794213	0.6164000	0.1270946	0.7222106	0.7591831
800	0.0859654	0.6461397	0.1000588	0.7164697	0.6611236
850	0.1191201	0.7493241	0.1027554	0.8731590	0.6924523
900	0.1225817	0.7955725	0.1002656	0.7132364	0.7194485
950	0.0577851	0.6712090	0.0700054	0.8522495	0.7920794
1000	0.0908071	0.6982220	0.0775321	0.8801236	0.8487653

0	0.1086083	0.7542569	0.1451245	0.9166775	0.6291057
50	0.0435603	0.7416111	0.0858858	0.6630869	0.6158916
100	0.0249398	0.8493636	0.0768854	0.4865338	0.5893478
150	0.0075133	0.8326744	0.1207481	0.5599133	0.6601659
200	0.0083310	0.7065751	0.2808010	0.5512088	0.5471823
250	0.0009124	0.6552270	0.3818680	0.6013195	0.6089460
300	0.0087502	0.6504500	0.4922743	0.4882934	0.6203705
350	0.0000000	0.8302107	0.5867452	0.6653002	0.6153939
400	0.0029314	0.6731807	0.5478956	0.5967091	0.6822237
450	0.0034727	0.7544211	0.5198500	0.4747471	0.6492853
500	0.0030878	0.7221029	0.4467924	0.6386666	0.6014165
550	0.0425784	0.7672006	0.2982807	0.6562298	0.7820772
600	0.0367992	0.5875084	0.2590814	0.6239772	0.6007247
650	0.0699113	0.7274502	0.0988424	0.7568261	0.8040228
700	0.0820857	0.6475526	0.0964289	0.7676472	0.8706112
750	0.0803513	0.8736034	0.0533445	0.7187390	0.7390272
800	0.0573171	0.7559056	0.0878883	0.7555328	0.8563734
850	0.0771421	0.6512277	0.0496408	0.7211088	0.6500782
900	0.0938580	0.7730676	0.0534281	0.6845145	0.7553963
950	0.0960577	0.8620852	0.1604101	0.7343834	0.9699726
1000	0.0439759	0.7683864	0.0437253	0.7252508	0.8794350

0	0.0830408	0.7578900	0.0765888	0.6968427	0.6942632
50	0.0637298	0.7383886	0.0769643	0.6632611	0.7132764
100	0.0752178	0.8199756	0.1015026	0.3499703	0.6309858
150	0.0403895	0.8935560	0.1228992	0.2239362	0.7698809
200	0.0391071	0.7812395	0.1113598	0.2422231	0.8126352
250	0.0439020	0.7787300	0.0746958	0.2415837	0.8707922
300	0.0754713	0.7539462	0.0452850	0.2260246	0.7938036
350	0.1423846	0.7026032	0.0531996	0.2133986	0.8928705
400	0.1293251	0.8859117	0.1391200	0.2284521	0.6967121
450	0.0716244	0.7094619	0.0545175	0.2738936	0.8283565
500	0.0744002	0.6502719	0.0543560	0.2847855	0.7849631
550	0.0731374	0.6911016	0.0445565	0.3880572	0.7037936
600	0.0860169	0.6981895	0.0728742	0.6278855	0.7735532
650	0.0814785	0.6955440	0.0582861	0.6314124	0.6051677
700	0.1433316	0.8946833	0.0374455	0.7835031	0.6506689
750	0.0841148	0.8334435	0.0643403	0.7489539	0.6879445
800	0.0543422	0.7376011	0.0768555	0.9512544	0.7778909
850	0.0440296	0.7887358	0.0636197	0.9128081	0.6903417
900	0.0444595	0.6826845	0.0773162	0.7292554	0.9273093
950	0.1202462	0.8088705	0.0828156	0.8258754	0.9291460
1000	0.0759384	0.7548415	0.0965206	0.8536803	0.9154932

0	0.0846180	0.6357872	0.1022097	0.7209534	0.7253753
50	0.0673455	0.6426179	0.0373326	0.7652699	0.6913676
100	0.0740127	0.2689472	0.1075210	0.9350376	0.5189797
150	0.0650152	0.1908404	0.3905336	0.5875397	0.4223638
200	0.0818585	0.1550446	0.4597360	0.7161683	0.4754440
250	0.0682628	0.1195029	0.5071833	0.6621339	0.3863414
300	0.0931760	0.1069627	0.5562631	0.6966303	0.5225734
350	0.0757771	0.1124352	0.5579590	0.8362058	0.3062409
400	0.1578502	0.0933699	0.5664263	0.7130710	0.2776422
450	0.0854968	0.1604233	0.4634582	0.8312722	0.4516895
500	0.1357707	0.1154736	0.5940212	0.6907387	0.3638192
550	0.1386162	0.4593456	0.5299979	0.7845063	0.6275055
600	0.1110429	0.6486646	0.3606582	0.7396174	0.7154796
650	0.0769950	0.7449669	0.1393061	0.6577135	0.7671224
700	0.0748533	0.7582538	0.1940702	0.7179685	0.6923827
750	0.0593094	0.8260471	0.0930089	0.8088947	0.7264840
800	0.0563001	0.7961141	0.0683344	0.8048497	0.8216685
850	0.0647652	0.7129348	0.0699902	0.8967554	0.6421084
900	0.1099551	0.6738254	0.1041298	0.8529332	0.7161164
950	0.0939558	0.8105837	0.0700279	0.8468303	0.8318001
1000	0.0642750	0.6824008	0.0569719	0.6210659	0.7475528

0	0.1025489	0.7612521	0.1253859	0.6718471	0.6998361
50	0.0729500	0.7605080	0.0253740	0.8128886	0.6338867
100	0.0913570	0.7578968	0.0618564	0.7334881	0.7780896
150	0.0587785	0.6440627	0.1055438	0.8393150	0.7949291
200	0.0454390	0.6907131	0.0732295	0.8301168	0.6755261
250	0.0844197	0.7319873	0.0403833	0.8258052	0.8717759
300	0.0547597	0.7282193	0.0585902	0.8084378	0.7569610
350	0.0552121	0.7170974	0.0701364	0.8156471	0.9008593
400	0.0669555	0.7309949	0.1080663	0.6695239	0.6805895
450	0.0702099	0.8854214	0.0498284	0.6810260	0.8161747
500	0.0847547	0.8397092	0.0482129	0.8400216	0.6675281
550	0.0905758	0.7938335	0.0534511	0.9125440	0.7182791
600	0.0655682	0.8059509	0.0643370	0.6913201	0.7410030
650	0.0639958	0.8269602	0.0365476	0.7776999	0.9231962
700	0.0776581	0.7496407	0.0806030	0.6631368	0.8494177
750	0.0605323	0.7405860	0.0784118	0.7671676	0.8336433
800	0.0463691	0.7573562	0.1097926	0.8413145	0.8005573
850	0.0884934	0.7956453	0.1027740	0.7081507	0.7386696
900	0.0374813	0.8747164	0.0859275	0.8676269	0.6961033
950	0.0371503	0.7469812	0.1101498	0.6739763	0.7464549
1000	0.0482078	0.7683365	0.1364515	0.7484339	0.7359628

0	0.0994890	0.7244004	0.1192262	0.7506503	0.7442546
50	0.0419172	0.7143131	0.0515156	0.9232274	0.6920053
100	0.0602078	0.7409524	0.0190815	0.7486596	0.7862610
150	0.0859349	0.7793989	0.0063811	0.7296517	0.5952319
200	0.0946088	0.6883027	0.0177964	0.8589514	0.7675407
250	0.0799792	0.8081062	0.0480339	0.7587000	0.6743221
300	0.1310132	0.8165527	0.0020817	0.7488508	0.7015471
350	0.0783207	0.7657911	0.0001295	0.8688442	0.7418617
400	0.1080122	0.8341904	0.0046236	0.8777479	0.6772503
450	0.1016856	0.8841889	0.0037589	0.7420536	0.8174241
500	0.1253794	0.7184501	0.0087024	0.6771180	0.6869354
550	0.1028005	0.6492242	0.0285701	0.6140354	0.7330206
600	0.0739036	0.8495778	0.0611135	0.7216189	0.7356712
650	0.0976684	0.6489471	0.0594999	0.7244781	0.7159875
700	0.0834398	0.7623717	0.0502388	0.8065645	0.9531965
750	0.0584050	0.8931938	0.0358583	1.0065826	0.7613227
800	0.0381575	0.7132364	0.0834591	0.8305748	0.6983303
850	0.0855878	0.7014229	0.0830685	0.6921038	0.7679403
900	0.0997251	0.7016069	0.1532680	0.6014395	0.9818241
950	0.1171242	0.7159954	0.1035751	0.8573753	0.8349503
1000	0.0594080	0.8018979	0.0534845	0.8528178	0.7563796

0	0.1208729	0.7087717	0.1069940	0.8581787	0.6790695
50	0.1097499	0.8173832	0.0383145	0.7047053	0.8226782
100	0.0863204	0.6513164	0.0225444	0.7688849	0.7225613
150	0.1015410	0.7789871	0.0066348	0.7957637	0.8547790
200	0.0715636	0.7764453	0.0078468	0.6967852	0.8786277
250	0.0905338	0.7594404	0.0023069	0.7318537	0.7992529
300	0.0716600	0.6037542	0.0089140	0.7896850	0.7920406
350	0.1052500	0.6161842	0.0010842	0.7188125	0.7325006
400	0.0762862	0.8178494	0.0073107	0.7418483	0.6399048
450	0.0707606	0.7797056	0.0082892	0.7636018	0.7620424
500	0.0598939	0.6013776	0.0008474	0.6887828	0.9303835
550	0.0627492	0.6449172	0.0560126	0.9130195	0.6989099
600	0.1038610	0.7211560	0.0843852	0.8115939	0.6362605
650	0.0550623	0.6501516	0.0758574	0.9135955	0.6716000
700	0.1032945	0.7732712	0.0955887	0.8405534	0.7572669
750	0.1062120	0.6605146	0.0916603	0.7907637	0.8231908
800	0.0732217	0.6610387	0.1238418	0.8523319	0.7506172
850	0.1012676	0.7393588	0.1068775	0.7810499	0.6571879
900	0.0641248	0.7633412	0.0993923	0.7907641	0.8031115
950	0.0826773	0.7705659	0.1047757	0.6538048	0.8399282
1000	0.0393948	0.8267308	0.0756838	0.7302838	0.9123903

0	0.1096743	0.6960231	0.0874321	0.7902211	0.6898000
50	0.0326736	0.8108876	0.0783255	0.6970638	0.7601037
100	0.0634632	0.8481916	0.0316880	0.6892196	0.7538943
150	0.0871592	0.8830583	0.0542637	0.7345013	0.5923196
200	0.1211664	0.7383023	0.0134781	0.8217308	0.6733217
250	0.0844123	0.7829918	0.0061919	0.7779044	0.8413219
300	0.0361202	0.6858195	0.0063318	0.7788197	0.6375817
350	0.0766359	0.7997605	0.0141196	0.7712642	0.8449176
400	0.0694721	0.5875242	0.0233323	0.8306412	0.6767907
450	0.0971940	0.7742129	0.0393375	0.7255979	0.8196286
500	0.0455650	0.9558065	0.0091619	0.7357955	0.7384185
550	0.0666202	0.7051901	0.0321594	0.8939022	0.8293642
600	0.0707771	0.7704994	0.0958260	0.8126679	0.7424154
650	0.0946760	0.6363405	0.0908267	0.7039828	0.6212361
700	0.0742624	0.8187329	0.0822253	0.7616976	0.8000867
750	0.0455664	0.6763113	0.0760424	0.8013617	0.5795332
800	0.0717898	0.5914571	0.0666381	0.8446492	0.7862326
850	0.0619625	0.6889414	0.0779288	0.7437751	0.7404092
900	0.0420504	0.6483816	0.1045928	0.7884376	0.7968850
950	0.0661156	0.8558887	0.1047229	0.7148792	0.6391415
1000	0.0568833	0.7123140	0.0846580	0.9833016	0.7925907

0	0.1161080	0.8377129	0.0840799	0.7376412	0.9072085
50	0.0640629	0.8326186	0.0674566	0.8370880	0.4246779
100	0.0158320	0.8092729	0.0848576	0.6983678	0.3858804
150	0.0110656	0.7127560	0.1382899	0.7431765	0.2310079
200	0.0173116	0.6707722	0.2869321	0.8212264	0.2545901
250	0.0066051	0.6415831	0.4227563	0.6877141	0.2677396
300	0.0098985	0.8910975	0.4531062	0.8117155	0.1665233
350	0.0053420	0.8233491	0.3874160	0.8500390	0.1592619
400	0.0081721	0.7704212	0.4433736	0.7753949	0.1841531
450	0.0014875	0.6923335	0.5782091	0.8511712	0.1837629
500	0.0023118	0.7008760	0.4826135	0.7754368	0.1574992
550	0.0213456	0.6636168	0.2569120	0.6736388	0.4619870
600	0.0391694	0.6975460	0.3020855	0.7148855	0.5998337
650	0.1149305	0.7766755	0.1232874	0.8183232	0.6532675
700	0.1010261	0.7195569	0.0900262	0.8561852	0.6600628
750	0.0616006	0.6944589	0.0830931	0.8171876	0.8178704
800	0.0651413	0.7278746	0.1099167	0.7089789	0.7379892
850	0.0821146	0.7632061	0.1084213	0.8175721	0.7799961
900	0.0639166	0.8160954	0.1234555	0.7166010	0.7841325
950	0.0602110	0.7350761	0.0834745	0.7353924	0.6709299
1000	0.0825957	0.7337006	0.0728126	0.7186275	0.7364757
